Namespace(batch_size=64, best_val_loss=inf, cuda=True, device='cuda:0', epochs=200, gamma=0.1, lr=1e-06, milestones=[75, 150], seed=42)
Train: Epoch 21, loss: 0.2070, accuracy: 0.9468, precision: 0.9667, recall: 0.9255, jaccard: 0.8969, MCC: 0.8944, MSE_100: 5.3212  Val: loss: 0.2279, accuracy: 0.9277, precision: 0.7065, recall: 0.9052, jaccard: 0.6579, MCC: 0.7591, MSE_100: 7.2323
Train: Epoch 22, loss: 0.2054, accuracy: 0.9477, precision: 0.9673, recall: 0.9267, jaccard: 0.8985, MCC: 0.8961, MSE_100: 5.2345  Val: loss: 0.2260, accuracy: 0.9274, precision: 0.7056, recall: 0.9053, jaccard: 0.6571, MCC: 0.7584, MSE_100: 7.2584
Train: Epoch 23, loss: 0.2037, accuracy: 0.9487, precision: 0.9673, recall: 0.9288, jaccard: 0.9005, MCC: 0.8981, MSE_100: 5.1312  Val: loss: 0.2382, accuracy: 0.9231, precision: 0.6891, recall: 0.9100, jaccard: 0.6451, MCC: 0.7492, MSE_100: 7.6895
Train: Epoch 24, loss: 0.2012, accuracy: 0.9494, precision: 0.9678, recall: 0.9298, jaccard: 0.9019, MCC: 0.8995, MSE_100: 5.0589  Val: loss: 0.2279, accuracy: 0.9280, precision: 0.7063, recall: 0.9093, jaccard: 0.6599, MCC: 0.7611, MSE_100: 7.2006
Train: Epoch 25, loss: 0.2001, accuracy: 0.9498, precision: 0.9685, recall: 0.9299, jaccard: 0.9026, MCC: 0.9004, MSE_100: 5.0153  Val: loss: 0.2305, accuracy: 0.9278, precision: 0.7063, recall: 0.9069, jaccard: 0.6586, MCC: 0.7598, MSE_100: 7.2224
Train: Epoch 26, loss: 0.1987, accuracy: 0.9502, precision: 0.9683, recall: 0.9308, jaccard: 0.9033, MCC: 0.9011, MSE_100: 4.9808  Val: loss: 0.2356, accuracy: 0.9229, precision: 0.6868, recall: 0.9162, jaccard: 0.6462, MCC: 0.7507, MSE_100: 7.7064
Train: Epoch 27, loss: 0.1973, accuracy: 0.9513, precision: 0.9693, recall: 0.9321, jaccard: 0.9054, MCC: 0.9032, MSE_100: 4.8718  Val: loss: 0.2279, accuracy: 0.9277, precision: 0.7051, recall: 0.9100, jaccard: 0.6591, MCC: 0.7606, MSE_100: 7.2286
Train: Epoch 28, loss: 0.1956, accuracy: 0.9520, precision: 0.9702, recall: 0.9327, jaccard: 0.9067, MCC: 0.9047, MSE_100: 4.7994  Val: loss: 0.2064, accuracy: 0.9380, precision: 0.7469, recall: 0.9017, jaccard: 0.6906, MCC: 0.7851, MSE_100: 6.2047
Train: Epoch 29, loss: 0.1942, accuracy: 0.9528, precision: 0.9702, recall: 0.9344, jaccard: 0.9083, MCC: 0.9063, MSE_100: 4.7168  Val: loss: 0.2220, accuracy: 0.9301, precision: 0.7139, recall: 0.9090, jaccard: 0.6663, MCC: 0.7662, MSE_100: 6.9938
Train: Epoch 30, loss: 0.1928, accuracy: 0.9533, precision: 0.9711, recall: 0.9345, jaccard: 0.9092, MCC: 0.9073, MSE_100: 4.6657  Val: loss: 0.2085, accuracy: 0.9375, precision: 0.7437, recall: 0.9053, jaccard: 0.6900, MCC: 0.7848, MSE_100: 6.2477
Train: Epoch 31, loss: 0.1916, accuracy: 0.9537, precision: 0.9708, recall: 0.9355, jaccard: 0.9099, MCC: 0.9080, MSE_100: 4.6307  Val: loss: 0.1985, accuracy: 0.9414, precision: 0.7618, recall: 0.9004, jaccard: 0.7025, MCC: 0.7944, MSE_100: 5.8560
Train: Epoch 32, loss: 0.1903, accuracy: 0.9545, precision: 0.9715, recall: 0.9364, jaccard: 0.9114, MCC: 0.9095, MSE_100: 4.5532  Val: loss: 0.2117, accuracy: 0.9355, precision: 0.7346, recall: 0.9087, jaccard: 0.6841, MCC: 0.7804, MSE_100: 6.4459
Train: Epoch 33, loss: 0.1891, accuracy: 0.9543, precision: 0.9710, recall: 0.9365, jaccard: 0.9110, MCC: 0.9091, MSE_100: 4.5738  Val: loss: 0.2073, accuracy: 0.9374, precision: 0.7419, recall: 0.9085, jaccard: 0.6903, MCC: 0.7853, MSE_100: 6.2599
Train: Epoch 34, loss: 0.1878, accuracy: 0.9555, precision: 0.9719, recall: 0.9381, jaccard: 0.9134, MCC: 0.9116, MSE_100: 4.4493  Val: loss: 0.2017, accuracy: 0.9429, precision: 0.7656, recall: 0.9060, jaccard: 0.7092, MCC: 0.8000, MSE_100: 5.7057
Train: Epoch 35, loss: 0.1863, accuracy: 0.9560, precision: 0.9721, recall: 0.9390, jaccard: 0.9144, MCC: 0.9126, MSE_100: 4.3965  Val: loss: 0.2002, accuracy: 0.9434, precision: 0.7693, recall: 0.9023, jaccard: 0.7101, MCC: 0.8004, MSE_100: 5.6584
Train: Epoch 36, loss: 0.1855, accuracy: 0.9565, precision: 0.9725, recall: 0.9395, jaccard: 0.9153, MCC: 0.9135, MSE_100: 4.3488  Val: loss: 0.2023, accuracy: 0.9416, precision: 0.7603, recall: 0.9048, jaccard: 0.7040, MCC: 0.7958, MSE_100: 5.8433
Train: Epoch 37, loss: 0.1844, accuracy: 0.9568, precision: 0.9727, recall: 0.9400, jaccard: 0.9158, MCC: 0.9141, MSE_100: 4.3207  Val: loss: 0.1996, accuracy: 0.9440, precision: 0.7711, recall: 0.9039, jaccard: 0.7127, MCC: 0.8026, MSE_100: 5.5971
Train: Epoch 38, loss: 0.1830, accuracy: 0.9571, precision: 0.9732, recall: 0.9402, jaccard: 0.9164, MCC: 0.9148, MSE_100: 4.2868  Val: loss: 0.1943, accuracy: 0.9455, precision: 0.7766, recall: 0.9060, jaccard: 0.7187, MCC: 0.8073, MSE_100: 5.4475
Train: Epoch 39, loss: 0.1816, accuracy: 0.9583, precision: 0.9736, recall: 0.9421, jaccard: 0.9186, MCC: 0.9170, MSE_100: 4.1749  Val: loss: 0.2017, accuracy: 0.9431, precision: 0.7651, recall: 0.9081, jaccard: 0.7101, MCC: 0.8008, MSE_100: 5.6948
Train: Epoch 40, loss: 0.1806, accuracy: 0.9582, precision: 0.9733, recall: 0.9423, jaccard: 0.9185, MCC: 0.9169, MSE_100: 4.1806  Val: loss: 0.1923, accuracy: 0.9460, precision: 0.7787, recall: 0.9056, jaccard: 0.7202, MCC: 0.8085, MSE_100: 5.4040
Train: Epoch 41, loss: 0.1796, accuracy: 0.9583, precision: 0.9730, recall: 0.9427, jaccard: 0.9186, MCC: 0.9169, MSE_100: 4.1749  Val: loss: 0.2065, accuracy: 0.9392, precision: 0.7464, recall: 0.9148, jaccard: 0.6979, MCC: 0.7917, MSE_100: 6.0833
Train: Epoch 42, loss: 0.1781, accuracy: 0.9595, precision: 0.9739, recall: 0.9444, jaccard: 0.9211, MCC: 0.9195, MSE_100: 4.0457  Val: loss: 0.1797, accuracy: 0.9513, precision: 0.8062, recall: 0.8989, jaccard: 0.7392, MCC: 0.8228, MSE_100: 4.8719
Train: Epoch 43, loss: 0.1778, accuracy: 0.9594, precision: 0.9741, recall: 0.9438, jaccard: 0.9207, MCC: 0.9192, MSE_100: 4.0647  Val: loss: 0.2094, accuracy: 0.9381, precision: 0.7418, recall: 0.9156, jaccard: 0.6943, MCC: 0.7890, MSE_100: 6.1930
Train: Epoch 44, loss: 0.1765, accuracy: 0.9596, precision: 0.9738, recall: 0.9446, jaccard: 0.9212, MCC: 0.9196, MSE_100: 4.0394  Val: loss: 0.1832, accuracy: 0.9499, precision: 0.7983, recall: 0.9018, jaccard: 0.7345, MCC: 0.8193, MSE_100: 5.0078
Train: Epoch 45, loss: 0.1748, accuracy: 0.9603, precision: 0.9743, recall: 0.9456, jaccard: 0.9226, MCC: 0.9210, MSE_100: 3.9682  Val: loss: 0.1861, accuracy: 0.9487, precision: 0.7908, recall: 0.9053, jaccard: 0.7303, MCC: 0.8163, MSE_100: 5.1344
Train: Epoch 46, loss: 0.1742, accuracy: 0.9607, precision: 0.9745, recall: 0.9460, jaccard: 0.9232, MCC: 0.9217, MSE_100: 3.9350  Val: loss: 0.1973, accuracy: 0.9440, precision: 0.7665, recall: 0.9140, jaccard: 0.7149, MCC: 0.8049, MSE_100: 5.5979
Train: Epoch 47, loss: 0.1734, accuracy: 0.9612, precision: 0.9748, recall: 0.9468, jaccard: 0.9242, MCC: 0.9227, MSE_100: 3.8827  Val: loss: 0.1824, accuracy: 0.9513, precision: 0.8050, recall: 0.9013, jaccard: 0.7398, MCC: 0.8233, MSE_100: 4.8694
Train: Epoch 48, loss: 0.1722, accuracy: 0.9612, precision: 0.9747, recall: 0.9470, jaccard: 0.9242, MCC: 0.9228, MSE_100: 3.8810  Val: loss: 0.1905, accuracy: 0.9470, precision: 0.7818, recall: 0.9089, jaccard: 0.7250, MCC: 0.8124, MSE_100: 5.2955
Train: Epoch 49, loss: 0.1718, accuracy: 0.9617, precision: 0.9747, recall: 0.9481, jaccard: 0.9253, MCC: 0.9238, MSE_100: 3.8282  Val: loss: 0.1877, accuracy: 0.9491, precision: 0.7911, recall: 0.9087, jaccard: 0.7329, MCC: 0.8184, MSE_100: 5.0879
Train: Epoch 50, loss: 0.1702, accuracy: 0.9621, precision: 0.9751, recall: 0.9484, jaccard: 0.9259, MCC: 0.9245, MSE_100: 3.7932  Val: loss: 0.1868, accuracy: 0.9497, precision: 0.7940, recall: 0.9080, jaccard: 0.7349, MCC: 0.8199, MSE_100: 5.0313
Train: Epoch 51, loss: 0.1697, accuracy: 0.9620, precision: 0.9744, recall: 0.9488, jaccard: 0.9258, MCC: 0.9242, MSE_100: 3.8046  Val: loss: 0.1867, accuracy: 0.9490, precision: 0.7900, recall: 0.9100, jaccard: 0.7327, MCC: 0.8183, MSE_100: 5.0992
Train: Epoch 52, loss: 0.1685, accuracy: 0.9630, precision: 0.9755, recall: 0.9498, jaccard: 0.9277, MCC: 0.9263, MSE_100: 3.7036  Val: loss: 0.1728, accuracy: 0.9538, precision: 0.8183, recall: 0.8991, jaccard: 0.7495, MCC: 0.8307, MSE_100: 4.6156
